PRICE,LAPTOP_CONDITION,LAPTOP_BRAND,LAPTOP_MODEL,DEDICATED_GPU,GPU_GENERAL,GPU_INTEGRATED,CPU,RAM_SIZE,RAM_TYPE,SSD_SIZE,HDD_SIZE,STORAGE_SIZE,STORAGE_TYPE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,CITY,POST_YEAR,POST_MONTH
55000.0,Bon état,Hp,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,Intel® Core™ i5-8350U Min:1.70GHz / Max:3.60GHz (4COREs | 8THREADs),8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,BATNA,-1,-1
165000.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Integrée + Dédiée,AMD RADEON PRO 5300M 4GO,NeedToBeFilled,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1To/1000GOGO,SSD,14.0,60Hz,Unknown,BLIDA,-1,-1
79000.0,Neuf jamais utilisé,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,ALGER CENTRE,-1,-1
1.0,Bon état,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel(R) core TM i7-2.6 GHz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,EL MOURADIA,-1,-1
65000.0,Etat neuf,DELL,NeedToBeFilled,NVIDIA Quadro P520 (2GB GDDR5),Integrée + Dédiée,Intel UHD Graphics,Intel Core i5-10310U,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,DELY BRAHIM,-1,-1
-1.0,Bon état,apple,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,NeedToBeFilled,13.0,60Hz,Unknown,AIN BENIAN,-1,-1
85000.0,Etat neuf,Apple,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel Iris,i5,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,SOUIDANIA,-1,-1
-1.0,Bon état,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,AMD Radeon graphique,Ryzen 5 5500U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,DAR EL BEIDA,-1,-1
24000.0,Bon état,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,Intel celeron n3060,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,500 gbGO,HDD,15.0,60Hz,Unknown,REGHAIA,-1,-1
275000.0,Neuf jamais utilisé,HP Victus,NeedToBeFilled,Geforce RTX 4070,Dédiée,NeedToBeFilled,AMD Ryzen 7 8845HS  (16 Threads 5.10 GHz),16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,16.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
122000.0,Etat neuf,LENOVO,NeedToBeFilled,NeedToBeFilled,Intégrée,INTEL R GRAPHICS,ULTRA 5,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1TBGO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
29000.0,Etat neuf,pple,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel Iris Plus Graphics 4000,INTEL DOUBLE COEUR I5 @2.5 GHz,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,13.0,60Hz,Unknown,MOSTAGANEM,-1,-1
245000.0,Neuf jamais utilisé,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,ALGER CENTRE,-1,-1
132500.0,Neuf jamais utilisé,hp,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,DJELFA,-1,-1
56000.0,Bon état,Lenovo Thinkpad,NeedToBeFilled,NeedToBeFilled,Intégrée,AMD Radeon Graphics,AMD® Ryzen™ 5 Pro 4650U 6 Cœurs 8M Cache Boost 4.0 GHz  (EQUIVALENT I5 11GEN),16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256 SSDGO,SSD,13.3,60Hz,Unknown,DAR EL BEIDA,-1,-1
63000.0,Bon état,Lenovo,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel UHD Graphics,Intel core i5-8365U 1.9Ghz 4 cores 8 threads 6Mo cache .,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,ALGER CENTRE,-1,-1
76.0,Etat neuf,thinkpad p15 gen 2 specs,NeedToBeFilled,NeedToBeFilled,Intégrée,RTX A5000,Xeon® W-11855M,128 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,4TBGO,NeedToBeFilled,16.0,60Hz,Unknown,BOUIRA,-1,-1
135000.0,Bon état,APPLE,NeedToBeFilled,NeedToBeFilled,Intégrée,APPLE M1,M1,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,13.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
109000.0,Etat neuf,Hp,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel® Iris® Xe Graphics eligible,Intel® Core™ i5-1335U Processor,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
1.0,Neuf jamais utilisé,hp,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,i3 1315U,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,ROUIBA,-1,-1
1.0,Neuf jamais utilisé,Dell,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,16.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
168000.0,Bon état,INTEL,NeedToBeFilled,RTX A2000,Dédiée,NeedToBeFilled,INTEL I7-11850H,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,KOUBA,-1,-1
135000.0,Bon état,Dell,NeedToBeFilled,Nvidia GTX 1050 Ti,Integrée + Dédiée,Inter Iris Xe Graphique,i7-8750,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,BIRKHADEM,-1,-1
-1.0,Bon état,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,AMD Radeon Graphics,AMD Ryzen 5 Pro 5650U 2.1GHz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
-1.0,Bon état,Dell,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel HD Graphique 4600,Intel® Core™ i5 4210M 4Th Génération,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,500GO,HDD,13.3,60Hz,Unknown,BAB EZZOUAR,-1,-1
33000.0,Bon état,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,NeedToBeFilled,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,750GO,HDD,15.6,60Hz,Unknown,ALGER CENTRE,-1,-1
335000.0,Etat neuf,Hp,NeedToBeFilled,Rtx 4070 8GB vram,Dédiée,NeedToBeFilled,I9-14900HX,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,2000GO,SSD,16.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
58000.0,Neuf jamais utilisé,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,ALGER CENTRE,-1,-1
0.0,Bon état,Apple,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel HD Graphics 6000 1536 Mo,"1,6 GHz intelCore i5 double coeur",4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,128GO,SSD,13.0,60Hz,Unknown,CHLEF,-1,-1
78000.0,Etat neuf,Lenovo Thinkpad,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel iris xe,I5 1145G7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
100000.0,Bon état,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,RAYZEN 7 PRO 5em gen,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1000GO,SSD,14.0,60Hz,Unknown,BOUKADIR,-1,-1
390000.0,Bon état,dell lattitude 5400,NeedToBeFilled,NeedToBeFilled,Intégrée,intel uhd 620,i5 8th  gen,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,AIN SMARA,-1,-1
34000.0,Bon état,Dell,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,Intel® Celeron® Processor G3930 Min:1.10GHz / Max:2.90GHz (2COREs),4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,128GO,SSD,13.0,60Hz,Unknown,BATNA,-1,-1
78000.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Integrée + Dédiée,NeedToBeFilled,NeedToBeFilled,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256+1024GO,2 disques SSD + HDD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
58000.0,Etat neuf,APPLE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL UHD,Intel Core i5 1.6GHz,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,13.0,60Hz,Unknown,BIRKHADEM,-1,-1
220000.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Integrée + Dédiée,Vend ordinateur portable marques macbook,NeedToBeFilled,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,Autre,15.0,60Hz,Unknown,BOUIRA,-1,-1
98000.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,CONSTANTINE,-1,-1
169000.0,Etat neuf,LENOVO LEGION,NeedToBeFilled,Nvidia RTX 3060 6Go,Integrée + Dédiée,AMD Radeon Graphics,AMD Ryzen 5 5600H / 3.3 GHz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,SIDI BEL ABBES,-1,-1
87000.0,Bon état,ASUS,NeedToBeFilled,NeedToBeFilled,Intégrée,AMD RADEON GRAPHICS,AMD RYZEN 5 5500U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,13.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
135000.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intégrée,intel iris xe graphique 4gb,INTEL I7-1365U VPRO 5GHZ,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
25.0,Bon état,Asus,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,AIN EL BIA,-1,-1
-1.0,Bon état,Lenovo,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel UHD Graphique 620,Intel® Core™ i7 8650U 4 Cores 8M Cache Boost 4.2 GHz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.6,60Hz,Unknown,BAB EZZOUAR,-1,-1
52000.0,Etat neuf,APPLE,NeedToBeFilled,RADEON R9 M370X,Integrée + Dédiée,NeedToBeFilled,INTEL CORE I7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
65000.0,Etat neuf,Ryzen,NeedToBeFilled,NeedToBeFilled,Intégrée,AMD Radeon Graphics,AMD Ryzen 5 PRO 4650U,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,13.0,60Hz,Unknown,MCHEDALLAH,-1,-1
265000.0,Etat neuf,ACER,NeedToBeFilled,NVIDIA GeForce RTX 4050 (6GB GDDR6) 140 Watt TGP,Integrée + Dédiée,intel UHD,"Intel Core i5-13500HX (2.50 GHz, 24 MB L3 Cache, up to 4.70 GHz)",32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,16.0,60Hz,Unknown,CONSTANTINE,-1,-1
28000.0,Etat moyen,Dell ,NeedToBeFilled,Amd Radeon hd 7600 m,Integrée + Dédiée,Intel HD 4000 ,Intel Core i3-3217U @ 1.80GHz,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,500GO,HDD,14.0,60Hz,Unknown,TABLA,-1,-1
175000.0,Bon état,HP omen,NeedToBeFilled,GeForce Nvidia 2060,NeedToBeFilled,Nvidia,Ryzen7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,Autre,14.0,60Hz,Unknown,TLEMCEN,-1,-1
205000.0,Bon état,ASUS MSI katana,NeedToBeFilled,NVIDIA GeForce RTX 4060 8GB GDDR6,Integrée + Dédiée,iNTEL IRIS xE,Intel Core i7-12650H 10 coeurs 16 threads 24 Mb cache L3,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GOGO,SSD,15.0,60Hz,Unknown,KSAR CHELLALA,-1,-1
185000.0,Bon état,MSI,NeedToBeFilled,AMD RADEON RX 6700M 10GB VRAM,Integrée + Dédiée,AMD RADEON GRAPHICS,AMD RYZEN 7 5800H,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
65000.0,Bon état,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,INTEL UHD GRAPHICS 620,I7 8565U,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,13.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
75000.0,Etat neuf,microsoft.,NeedToBeFilled,NeedToBeFilled,Intégrée,intel(R) IRis(R) plus graphics,i5-1035G4,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,12.0,60Hz,Unknown,OULED FAYET,-1,-1
66000.0,Bon état,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I5 11ème,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,OULED YAICH,-1,-1
119000.0,Etat neuf,Dell,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel iris xe,Intel core i7 1370P,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,ALGER CENTRE,-1,-1
100000.0,Etat neuf,Dell,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,60Hz,Unknown,AIN BENIAN,-1,-1
56000.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intégrée,intel 620 UHD,PROCESSEUR I5-10310U @2.21GHz,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,13.0,60Hz,Unknown,HUSSEIN DEY,-1,-1
69000.0,Bon état,LENOVO,NeedToBeFilled,NeedToBeFilled,Intégrée,INTEL IRIS XE GRAPHICS,I5 1145G7,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13GO,SSD,13.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
89000.0,Etat neuf,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,INTEL UHD GRAPHICS,INTEL 10EME GENERATION CORE i7-10510U @2.30GHz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,14.0,60Hz,Unknown,MOSTAGANEM,-1,-1
99000.0,Neuf jamais utilisé,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,ALGER CENTRE,-1,-1
-1.0,Bon état,Lenovo,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel Iris Xe Graphics,Intel® Core™ i7 1185G7 4 Cores 12M Cache Boost 4.8 GHz,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
272000.0,Neuf jamais utilisé,DELL PRECISION 7560,NeedToBeFilled,NVIDIA QUADRO T1200,Integrée + Dédiée,NeedToBeFilled,Intel® Core™ i7-11850H,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.6,60Hz,Unknown,BAB EZZOUAR,-1,-1
249000.0,Etat neuf,HP,NeedToBeFilled,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6 Dédiée,Dédiée,NeedToBeFilled,INTEL 12EME GENERATION CORE I7-12700 @2.10GHz,64 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,14.0,60Hz,Unknown,MOSTAGANEM,-1,-1
-1.0,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,SAOULA,-1,-1
119000.0,Etat neuf,DELL,NeedToBeFilled,NeedToBeFilled,Intégrée,intel iRis Xe,Intel Core i5-1335U vPro,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1024GO,SSD,14.0,60Hz,Unknown,HUSSEIN DEY,-1,-1
64000.0,Etat neuf,HP,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel i5-1245U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,128GO,SSD,14.0,60Hz,Unknown,BOUFARIK,-1,-1
6.5,Bon état,Asus i7,NeedToBeFilled,Intel (R) HD Graphics 3000 nvidia Geforce GT 520M,Dédiée,NeedToBeFilled,CPU: Intel(R) Core(TM) i7-2630(QM) @ 2.00 GHz*2.00,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,15.0,60Hz,Unknown,BIRKHADEM,-1,-1
350000.0,Neuf jamais utilisé,Apple,NeedToBeFilled,M4,Intégrée,Apple M4,Apple M4,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1000GO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
82000.0,Bon état,LENOVO,NeedToBeFilled,NeedToBeFilled,Intégrée,INTEL UHD GRAPHICS 620,I7 8650U,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
105000.0,Neuf jamais utilisé,Microsoft,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel UHD 620,Intel Core i3-1005G1 @ 1.20GHz,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,128GO,SSD,13.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
39800.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,BLIDA,-1,-1
75900.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,128 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,128GGO,Autre,14.0,60Hz,Unknown,BLIDA,-1,-1
1.0,Bon état,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,AMD Radeon Graphics,"Processeur AMD Ryzen 5 PRO 5650U (6cœurs, 12Threads, 16MB cache, 2.3GHz, 4.2GHz turbo)",8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
125000.0,Bon état,Appel,NeedToBeFilled,Radeno pro 555,Integrée + Dédiée,Intel HD graphics 630,Intel I7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,500GO,SSD,15.4,60Hz,Unknown,SETIF,-1,-1
310000.0,Neuf jamais utilisé,ASUS,NeedToBeFilled,Nvidia GeForce RTX 4060 08GO GDDR6,Integrée + Dédiée,AMD ® Radeon ® Graphics,AMD ® Ryzen ™ 7 7735HX,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.6,60Hz,Unknown,AIN NAADJA,-1,-1
109000.0,Etat neuf,APPL,NeedToBeFilled,AMD RADEON PRO 5300M 4GB,Integrée + Dédiée,INTEL UHD GRAPHICS,INTEL CORE i7 6 coeurs 2.60GHz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,16.0,60Hz,Unknown,MOSTAGANEM,-1,-1
75000.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,I5/10eme,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GGO,SSD,13.0,60Hz,Unknown,AIN NAADJA,-1,-1
290000.0,Bon état,HP OMEN,NeedToBeFilled,INTEL ARC BOOST +  INTEL AI BOOST,Intégrée,NVIDIA GEFORCE RTX 4060  8gb UP TO 24gb,"ULTRA 9-185H 5,1 GHZ",32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1024GO,SSD,14.5,60Hz,Unknown,BAB EZZOUAR,-1,-1
45000.0,Bon état,DELL,NeedToBeFilled,NeedToBeFilled,Intégrée,INTEL UHD GRAPHICS 620,I5 8365U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,13.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
138000.0,Etat neuf,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel® Iris® Xe Graphics,Intel® Core™ i7-1250U,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GBGO,SSD,13.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
75000.0,Etat neuf,Dell,NeedToBeFilled,Nvidia mx 150 2Gb,Integrée + Dédiée,Intel UHD 620,I5 9400H,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,BIR EL DJIR,-1,-1
25.0,Bon état,Asus,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,Intel celeron,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,500GO,HDD,16.0,60Hz,Unknown,BABA HASSEN,-1,-1
87000.0,Etat neuf,LENOVO THINKBOOK 13S,NeedToBeFilled,NeedToBeFilled,Intégrée,AMD RADEON TM GRAPHIQUE 4GB,RYZEN 7-5800U 5GHZ,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,13.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
-1.0,Bon état,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,OULED YAICH,-1,-1
325000.0,Neuf jamais utilisé,DELL,NeedToBeFilled,RTX 3050 4GB,NeedToBeFilled,NeedToBeFilled,Intel® Core i7-12700H,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,17.0,60Hz,Unknown,CONSTANTINE,-1,-1
178000.0,Neuf jamais utilisé,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,ALGER CENTRE,-1,-1
95000.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,NeedToBeFilled,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,13.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
90000.0,Bon état,HP,NeedToBeFilled,Nvidia quadro 4GB DDR5,Integrée + Dédiée,Intel 630 UHD,Intel I7-8850H,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,DAR EL BEIDA,-1,-1
259000.0,Etat neuf,GIGABYTE AORUS,NeedToBeFilled,NVIDIA GeForce RTX 4060 8GB (115W/2295 MHz base clock),Integrée + Dédiée,INTEL IRIS XE GRAPHICS,INTEL 13EME GENERATION CORE i7-13700H @2.40GHz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1024GO,SSD,14.0,60Hz,Unknown,MOSTAGANEM,-1,-1
65000.0,Bon état,Hp,NeedToBeFilled,Amd,Integrée + Dédiée,Intel hd graphics 5500 ,Intel Core i3-5020U @ 2.20GHz,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,320GO,HDD,17.0,60Hz,Unknown,MOHAMMADIA,-1,-1
85000.0,Etat neuf,Asus,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel UHD GRAPHICS,"Intel Core i7-10510U @ 2,3Ghz",8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GB SSDGO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
95000.0,Etat neuf,DELL,NeedToBeFilled,Nvidia Quadro P600 4GB,Integrée + Dédiée,Intel UHD Graphics,Intel i5 10400H,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.6,60Hz,Unknown,AIN NAADJA,-1,-1
